Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
162549.81,165461.66,164878.12,167838.42,169561.12,166624.1,171858.25,173771.17,170928.77,172139.94,173508.44,175638.11,176940.56,179338.98,183447.81,180728.38,184648.5,198509.97,199380.06,201447.42
165865.48,164921.86,163825.72,169631.47,166240.6,167623.3,169411.61,170223.06,172496.81,172951.84,177216.17,173400.34,174494.31,175146.3,181939.84,178281.11,186682.98,195905.06,200864.58,207391.62
160425.31,165676.53,169003.5,165899.53,170814.38,169178.1,167148.69,169388.72,171554.0,176889.72,173973.78,173154.06,179488.53,176895.69,176566.9,183054.6,185013.97,198527.94,200723.17,203120.27
165050.86,164189.81,165785.62,163086.19,166833.95,167780.53,168362.34,172895.5,169651.19,168637.97,176216.34,173414.06,179972.5,179156.66,182745.42,186077.6,183523.0,198181.69,201331.3,204728.83
165200.39,161935.77,165851.36,165483.98,168535.78,167797.84,173122.78,173409.03,175006.1,172602.72,173568.94,175922.19,175848.47,182795.08,177807.84,183143.9,185199.81,195403.6,199588.16,205492.42
167377.7,167869.66,167165.5,161118.45,166031.98,168092.4,168311.16,170885.12,168452.28,174662.81,174118.45,174947.45,176285.84,179774.69,182651.78,180521.38,185929.9,198911.55,199079.69,202196.5
163937.95,165146.06,163969.22,166321.72,165170.39,169146.69,175793.88,167901.19,169235.88,172346.27,172483.39,174496.75,175336.98,178600.16,180477.56,184488.77,183608.6,193857.08,199742.12,203756.42
168682.72,161999.53,166409.12,165023.34,170192.97,170325.16,169481.66,171772.47,171962.19,173637.1,174978.97,173166.28,177399.77,180384.55,180012.97,181698.94,189255.31,196536.16,202233.47,204755.75
164794.62,164875.84,167531.47,169522.16,167179.34,173758.1,165781.0,167742.75,170472.53,173181.48,177202.4,176966.9,178847.6,177339.9,178484.97,182444.38,189424.28,196589.6,199693.31,205312.3
165739.31,163764.94,165399.25,168027.28,165198.86,165901.64,169774.33,173387.81,170965.22,172807.19,174212.1,171341.48,178248.19,173901.08,182053.4,182482.19,185789.3,195368.12,202684.56,202768.19
164306.92,163285.1,167539.55,169950.78,169304.0,170403.42,170555.1,170015.16,171160.64,171198.31,178325.17,169974.0,176797.72,182119.64,177030.9,180993.69,186771.12,193663.61,201030.78,204310.44
