Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
171408.84,169716.19,171069.62,170216.05,171996.94,172680.56,174173.19,176979.72,173985.6,176687.03,175748.22,175507.31,179028.16,180995.1,180181.56,179243.12,187226.16,192955.9,201536.4,206679.78
170385.38,171949.28,167877.03,170632.56,170318.97,173253.92,174236.16,173932.0,176751.28,177610.75,176100.98,174802.92,179310.34,177628.23,178888.14,180100.7,185859.47,191681.38,198909.16,201509.83
171150.53,172223.39,171259.22,171767.16,172756.27,173474.06,171898.9,173127.34,176087.03,177875.58,174715.06,176356.44,178972.31,180168.4,183176.4,179939.23,184777.9,192657.88,201094.92,204491.48
173538.84,172386.86,171714.53,173246.78,171718.38,169027.6,172730.28,173448.94,172698.33,175152.9,176897.33,179040.77,175881.17,179445.44,178826.38,179650.39,187976.28,196440.95,198095.94,205378.44
169855.84,171123.03,170821.47,172890.75,174390.53,172415.17,171794.88,171723.0,172843.28,171084.53,173697.98,176138.88,179146.56,182187.53,177856.77,182005.88,178178.12,194930.92,197432.02,203732.31
170731.08,173280.56,169977.12,171836.62,173138.11,169417.34,174553.83,173312.38,176328.39,177219.95,174597.14,175107.12,177604.92,179709.0,181850.78,181815.16,183697.6,193898.19,198567.84,204126.75
169952.55,169191.6,170049.02,169553.72,170652.34,172329.53,174491.69,176516.38,173530.47,177449.61,175075.16,173981.84,176952.42,181388.75,180351.0,182300.34,185276.78,195106.69,196010.97,205038.53
172509.1,172243.19,173484.31,171606.25,173615.81,171328.84,172298.0,176939.44,175942.89,178148.78,175871.06,173142.81,178162.19,179532.38,181274.62,182089.08,184858.28,192010.67,198486.14,202366.52
171494.5,172487.34,173366.81,172583.62,169538.48,177261.4,174769.02,171145.42,175555.42,177441.05,176935.78,175956.38,177280.9,180049.94,177287.44,181965.56,185100.78,191735.89,201477.34,204316.5
171706.16,171737.36,170470.5,170684.28,177427.56,171489.17,171102.16,171559.81,173112.62,176541.33,175175.31,176594.89,179585.98,178471.69,179620.53,179585.84,181091.34,195056.02,199501.75,202077.81
171209.83,170600.05,168829.08,169853.94,173061.38,172544.34,174419.03,177904.19,174694.22,176243.9,178000.88,176358.75,178597.1,181009.97,180338.53,180059.38,183364.31,194662.2,198101.0,203429.33
172324.36,174518.56,170596.88,173394.06,173238.25,173664.56,175742.95,175481.62,175339.66,176507.69,177118.38,176841.16,176108.44,178728.48,183141.22,184219.14,183109.44,189274.14,201494.47,204759.06
169345.62,170913.73,171844.19,169361.47,174792.9,176229.7,172001.31,174229.52,174254.81,176041.52,176664.62,174750.48,178464.1,177925.22,181890.31,182238.4,185662.53,195744.1,201000.19,207076.1
169023.22,170962.75,170217.84,169922.08,170506.12,171139.27,172603.44,173048.44,173431.72,177496.62,177221.72,179091.69,177639.75,179871.19,184761.12,183291.66,183521.48,192770.06,197420.5,203469.69
171429.1,169482.38,170753.66,172278.88,173492.31,172107.69,173182.95,173399.88,171588.34,173778.84,175472.56,180767.67,181314.2,178981.69,180522.02,183961.97,187452.36,192399.38,201167.0,202568.38
169190.47,172411.8,173949.94,171206.16,174787.83,171860.08,173332.45,172227.55,179017.52,177347.92,173364.95,177707.17,179672.05,178594.56,183764.92,182239.66,184427.72,192650.12,202384.0,203007.62
172908.94,170482.25,170144.33,174044.58,170125.03,172034.69,176047.16,175353.66,172491.53,176305.66,173919.95,177307.9,179215.22,179921.56,182967.62,182794.44,184271.25,196381.86,198538.98,200734.0
169949.31,173802.75,172818.69,173732.52,174286.84,172948.03,176548.6,174570.19,175830.06,174520.25,176284.5,173276.0,176225.75,177034.34,182158.88,186249.84,185294.86,193264.78,200794.34,203869.94
173408.28,171780.47,172137.03,170291.81,171756.44,173301.61,170773.45,172981.81,175467.38,178010.53,175038.78,178897.92,178765.53,181564.66,182499.22,182566.53,184677.69,193967.22,198574.1,204896.62
168842.02,170501.56,169820.03,171621.62,172441.7,175026.67,174943.45,172899.58,173400.06,174420.64,177431.94,175400.08,178319.52,177319.6,182889.1,185387.58,183302.77,198008.36,201029.94,201447.42
170273.38,169817.12,168499.44,172884.38,172301.89,170906.06,172988.53,175270.06,174718.17,174795.81,177188.88,176699.84,177614.02,182924.11,181712.33,186419.12,187478.66,193577.97,202323.72,207391.62
170192.84,167763.19,172729.81,168038.36,173718.38,175508.56,173375.05,170554.5,177267.12,173228.97,174407.1,175554.69,179335.73,178078.69,180930.23,181027.0,186193.0,190579.06,197530.16,203120.27
170357.56,168533.98,170763.22,168792.78,174102.98,171612.92,174762.64,177450.56,173286.03,176676.67,177318.53,176681.83,179476.98,179696.69,181901.67,180213.39,185161.75,189814.47,202761.94,204728.83
170498.45,171538.75,170789.9,170517.31,175549.72,171362.47,172373.06,173929.55,174890.06,178492.88,174938.06,175071.88,179479.02,179941.31,178320.34,181419.56,183794.88,193262.69,200987.78,205492.42
173010.6,172317.81,170725.89,171953.34,170040.95,171984.12,174179.31,175746.72,176516.34,177999.8,179113.19,177072.17,178524.17,178372.48,181828.75,181451.94,184876.98,195492.6,198728.73,202196.5
170213.22,171886.22,170262.78,172273.9,170741.22,174592.81,175547.81,175855.1,177353.06,171126.8,173625.47,177301.03,178534.67,179034.77,179131.88,183363.88,184085.1,195103.53,201484.84,203756.42
171319.16,172236.06,171725.95,171868.47,172097.28,172633.88,174398.02,176172.66,171761.61,177969.52,176970.31,178502.14,180275.5,180772.97,179410.5,181807.9,181535.47,193730.22,199787.4,204755.75
170758.33,171457.92,171002.52,174195.08,172105.03,175480.22,170199.0,172118.78,175311.56,175698.31,175560.06,176695.6,179575.58,178471.2,179252.88,182714.06,190106.03,193605.62,198834.5,205312.3
167120.19,173568.75,170905.97,173280.5,170676.55,174834.03,175193.1,175571.7,177061.78,177433.75,176434.45,178444.5,177378.4,181731.4,178359.17,184312.22,185801.31,195741.34,203245.81,202768.19
166509.16,171175.36,169841.77,171396.81,169460.12,173716.12,177802.33,175281.1,173055.56,176621.12,176493.33,176716.58,176516.17,178130.4,182743.73,183214.67,185006.47,195044.72,196919.94,204310.44
171499.22,173613.6,172668.53,175316.66,172207.28,174101.94,175737.56,178006.61,174865.19,175156.19,177316.78,174361.47,179250.97,179353.42,177987.19,183542.3,185864.1,192267.19,198366.55,202142.47
171132.47,170937.27,172049.12,168321.22,172099.86,176428.67,176037.81,172936.9,174419.47,175706.16,176972.0,176309.28,175021.94,182503.4,179413.25,182518.1,187319.56,191151.9,197648.0,202472.62
169599.44,168371.98,173182.92,173397.05,170686.11,173198.98,174095.5,173221.08,174811.64,175107.78,177680.78,176970.14,174841.58,179413.62,179737.53,183675.44,185072.78,190624.75,199991.22,200337.89
169284.75,173407.97,171490.28,174424.69,173469.78,173342.62,171579.92,174587.06,177007.25,178809.45,177552.81,177567.67,178046.61,184917.97,180007.61,182980.95,183827.56,194369.53,199748.1,202235.66
171222.88,169541.66,171745.81,173468.62,170228.7,170202.1,173859.23,174420.06,173457.9,178332.45,175349.83,180099.89,174344.33,178001.55,178034.53,182221.66,184531.81,192093.97,199455.78,202924.53
168387.7,168099.31,170580.53,175600.62,173197.19,172573.39,175305.27,175151.31,177204.64,174904.31,175165.44,175732.84,181521.72,180283.56,180158.0,180192.84,182552.66,194763.17,198354.94,203696.1
169894.89,168149.45,170039.31,174245.72,174823.06,175391.97,175569.16,169849.62,176562.38,175144.88,180094.9,176320.27,178810.45,176619.4,184756.03,180480.69,182427.34,192018.42,195680.23,202651.14
172707.81,173367.66,170106.1,169253.97,172400.6,173966.47,174802.44,176089.84,176145.31,176085.25,180454.97,175654.8,179643.4,181014.66,178256.89,180474.97,182701.7,194621.23,201373.89,203152.44
170680.3,169322.44,169671.88,174057.11,171208.62,173542.36,173402.84,176849.9,173294.8,173327.55,175033.89,172287.53,175544.06,178418.75,181253.39,180935.6,185212.84,194639.94,197476.36,203502.78
169638.44,168122.56,171026.22,175165.6,173256.5,173644.33,172001.1,175435.1,175754.47,175021.0,174827.19,174954.28,180390.47,179158.39,181405.48,184304.5,185294.34,194407.5,200385.89,203746.06
170007.61,167313.77,171065.3,171111.34,169638.67,173905.03,174143.16,176391.94,174242.27,177154.53,177489.28,175837.03,176086.0,181144.25,180368.56,181504.56,186638.9,195677.31,199343.44,203218.45
170689.83,170601.4,171594.03,172978.28,174205.5,172431.28,173918.42,174251.45,177782.47,175806.28,177644.4,179329.84,177357.03,177771.84,179447.44,183868.5,184992.31,193791.81,200900.97,201955.94
171142.97,168818.73,171774.0,169744.75,174247.56,172636.98,171111.66,173934.86,177923.12,176140.92,176154.5,177878.03,180644.34,183713.67,183010.94,183456.75,183773.94,197241.05,201106.12,203370.28
170503.22,171141.38,169951.95,170242.92,174303.53,173111.12,175176.72,175146.22,174330.7,175353.7,176996.28,176555.05,175895.88,178140.69,181371.78,180593.75,182272.42,193887.38,198007.19,202150.72
172362.84,171924.22,170908.0,171421.53,174021.4,176498.9,174682.38,175839.61,174721.88,174470.4,176549.0,176891.69,178233.19,180301.34,182588.98,182562.7,182245.16,194014.42,197404.4,205823.22
170477.97,169652.69,171859.06,172529.55,172045.28,175189.5,176543.34,174518.25,173461.34,173676.22,176948.0,176609.55,180674.53,175999.48,180052.62,181892.0,185981.78,194490.19,202017.81,201760.44
171283.38,172587.84,173280.36,170908.39,172267.88,169179.81,174047.38,174887.19,176805.53,173941.61,178781.06,178176.81,177629.25,182288.7,180415.98,181671.75,184205.14,191561.25,196763.16,206029.8
172322.66,171455.61,171873.03,170258.38,169784.45,172166.8,172355.81,174678.23,176172.1,178071.06,178860.44,177501.9,176659.19,179396.53,178932.89,183380.03,185709.56,195035.69,198986.8,202612.97
169560.94,169339.27,173127.38,167486.72,169459.72,170762.5,173572.81,175543.6,176592.5,172227.38,173884.19,175968.38,178951.95,180167.34,182019.34,182259.28,183139.6,193798.12,203675.5,202484.42
168914.9,168410.78,170777.75,169347.2,173484.9,172619.08,171870.4,171621.78,173443.97,177701.84,176333.53,172806.25,177719.78,179164.5,185072.25,181886.03,184046.9,190189.0,201811.56,203522.27
