Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
161034.97,161833.03,160465.44,163875.88,160820.44,163910.61,164780.67,165112.34,168432.16,167077.03,172743.97,170017.56,173477.14,170904.89,172467.42,174097.6,180255.27,192484.88,197050.53,205378.44
161362.6,159318.25,159138.62,158536.34,162772.88,161811.06,163275.23,165426.62,170111.28,166899.19,167180.66,171394.84,173258.4,173878.81,174025.0,176169.03,179217.1,197449.06,198028.5,203732.31
161329.4,155408.38,159289.48,159596.69,167242.95,161760.6,166450.28,165998.77,166562.23,168432.95,166147.69,168427.72,171765.86,173064.47,176480.83,179768.83,180897.28,192565.27,199163.86,204126.75
161815.81,159566.53,159683.0,159633.28,161384.4,161759.02,165138.67,163943.22,168216.94,163060.17,167778.66,172014.28,170601.53,172974.84,174778.47,179567.38,178496.03,187419.06,198033.22,205038.53
163066.97,159710.62,160383.19,158470.56,159985.06,163528.12,167302.94,164514.22,165006.19,166042.86,173585.4,169543.16,169829.6,174457.47,176170.0,175886.66,180646.97,194821.22,199491.11,202366.52
161047.28,161465.9,160761.86,158553.73,167251.03,162652.17,164988.8,163907.94,168976.94,167495.97,168565.62,174671.97,173242.89,172226.81,175588.66,176882.6,180991.53,194219.19,198415.31,204316.5
158032.81,157340.38,159183.66,155638.84,165163.69,164853.62,167699.28,169069.19,164616.5,165450.77,168711.5,171356.44,168990.02,174663.39,172474.97,178703.39,180301.45,195208.06,202044.97,202077.81
157834.44,157002.5,157995.78,159943.12,165456.89,162734.05,166440.12,167522.97,161236.06,165608.0,167610.62,165997.38,172156.47,173807.6,176558.05,175455.02,182794.6,187792.75,197020.89,203429.33
161543.81,156047.86,162438.6,163196.12,159389.44,165273.11,164303.62,166670.75,166146.19,166882.22,169412.81,169931.19,169761.1,172122.34,172753.22,175775.75,180898.69,193004.19,195827.25,204759.06
156280.39,159700.84,159174.4,160669.52,160230.47,163185.19,164307.25,165247.47,164030.4,166408.31,168224.22,172236.66,172591.66,174529.66,174396.62,174852.12,182120.16,189428.94,201653.48,207076.1
156687.33,159112.5,158870.64,160236.16,162697.86,163596.66,163573.75,168113.03,166354.73,163139.5,170949.83,171140.62,170706.38,174397.28,178143.6,174917.16,180010.34,190371.56,197532.28,203469.69
159734.1,162747.97,160750.16,161170.38,162352.69,160377.12,165868.34,161357.11,165299.75,166202.38,169218.72,168669.84,173275.58,172996.97,179654.9,175110.69,177983.53,193842.75,197219.08,202568.38
159441.17,161331.12,162782.88,160509.31,160288.44,161170.4,161384.78,165190.4,170515.5,169505.12,169066.75,170872.1,172393.06,173042.94,174998.67,179854.34,184212.0,191710.92,197533.33,203007.62
158283.53,159941.06,158121.97,162910.28,166669.25,162780.9,165307.05,166549.12,168813.27,166467.16,167680.38,168357.44,174646.6,175229.97,176684.9,177014.34,181124.81,195371.17,197337.44,200734.0
156021.94,159603.19,158068.72,162332.19,165110.19,163275.38,166651.9,165531.28,164496.56,166045.16,166629.31,170164.12,173021.25,171753.3,174904.12,176978.97,180345.0,193206.06,198876.84,203869.94
157916.1,157775.53,159860.84,157915.0,162224.36,164308.72,160680.94,166650.28,165473.03,164256.78,169596.27,170989.75,169869.9,173880.1,177191.36,174137.3,181330.5,192681.02,202634.4,204896.62
156671.1,162285.53,163286.55,160995.31,161477.05,165143.97,167471.17,165421.5,170239.7,165266.84,167478.19,171552.3,172933.4,172148.88,177510.5,178024.73,183294.97,192936.48,195581.16,201447.42
159607.84,160851.03,160378.02,161885.39,157791.3,160975.97,162297.89,164795.12,166029.88,167151.58,168772.42,167082.89,169540.38,174385.44,177970.78,178022.16,176605.16,189744.78,202560.61,207391.62
152570.84,159126.45,162371.89,158198.66,162873.5,162886.34,166700.44,162896.5,162911.62,169979.89,169360.28,168165.25,172973.81,173581.06,176627.33,178612.78,183221.08,193122.9,194291.4,203120.27
157514.38,159661.19,159477.47,160979.55,163255.9,164678.83,160745.61,167546.75,166088.47,166924.6,166930.58,166919.19,169310.05,174954.42,176201.64,180646.75,180299.67,195104.06,201448.69,204728.83
157089.44,158352.72,157329.75,159873.06,162770.97,163978.0,161854.34,166723.28,167007.16,165747.19,168686.66,168017.44,173165.62,173760.86,172987.61,176894.39,174978.77,194231.62,198555.16,205492.42
159805.16,159067.47,161867.34,163191.03,164587.75,164810.53,163832.2,167770.53,166278.48,167259.58,169386.75,166547.92,168131.8,171102.1,175316.6,176934.4,180358.06,192999.48,199579.72,202196.5
159904.97,160194.52,156912.72,164181.52,164188.9,162659.16,165589.97,167304.47,169499.38,168634.72,168840.03,169130.72,171648.69,172783.6,174914.1,178649.81,181971.97,191166.61,200301.19,203756.42
161743.72,159562.81,160089.64,161380.72,162155.11,166436.69,163950.42,163855.64,163827.08,166797.9,165555.31,168803.22,166653.45,175091.25,177054.72,172672.47,178947.81,189978.72,195893.12,204755.75
158236.31,158900.19,157444.25,160617.22,163387.17,164615.2,163082.58,162622.44,167308.81,166565.78,171560.53,167770.22,169729.81,173118.78,171873.12,175591.36,182056.92,194614.62,199117.9,205312.3
159824.47,160831.22,158186.1,161777.28,161995.64,163971.97,165709.17,165045.97,167451.72,168205.3,169048.78,166674.77,172193.66,173696.97,172393.38,177466.72,179890.78,192075.9,200224.4,202768.19
156490.03,161500.22,157159.92,162512.81,163313.9,162217.03,161648.5,164778.92,165801.12,166856.47,172150.55,170119.66,174473.47,174888.12,172865.97,175715.03,184575.86,194794.38,202037.94,204310.44
158120.06,159289.36,162712.5,165951.56,164144.67,162314.6,162758.97,164422.92,170588.56,169145.69,165627.4,169999.81,175044.08,173403.55,177853.72,180406.16,180369.28,192325.0,197473.19,202142.47
158240.11,159537.81,162614.47,162486.34,162010.69,163224.34,164391.25,164439.78,168949.64,168359.42,166779.2,170400.52,170462.11,175612.69,181640.84,175584.95,181352.9,189185.2,197420.56,202472.62
158262.69,159962.34,161441.12,161338.88,163608.98,164546.5,162593.75,171097.52,165480.62,167200.78,167083.69,171389.66,170494.81,173668.56,174975.53,178698.83,180428.6,192866.2,199356.28,200337.89
159276.53,157791.44,160691.77,161171.6,161624.25,164656.23,165477.61,164048.2,167015.25,165947.28,167406.92,170952.44,172194.05,174001.73,173459.27,173805.95,182845.23,188421.81,199091.92,202235.66
157665.78,158590.0,160081.47,160748.9,164541.06,161458.73,164616.42,162528.19,167115.06,169103.78,168306.45,172038.84,172038.88,173108.02,174217.58,179096.92,181788.5,194321.22,197713.84,202924.53
155369.94,160029.31,159179.28,158683.0,159677.27,163379.25,164099.44,166759.78,164693.16,169042.28,164850.6,170131.78,172696.84,171246.27,176883.83,179063.19,180657.38,192416.44,199809.67,203696.1
158252.8,156172.1,157341.75,162318.98,159801.28,162641.64,165454.31,164553.44,168448.69,168106.97,167855.95,165658.9,175664.47,171161.55,174428.12,175537.03,177624.81,193132.75,199906.97,202651.14
162174.3,160189.53,158453.12,157388.75,162900.47,164308.53,161949.4,167017.72,166027.23,165150.5,170837.16,172853.34,172417.84,169603.23,175338.14,179619.53,177749.22,193781.6,201308.31,203152.44
153409.53,157498.94,159463.03,159495.89,159827.31,162716.72,163833.94,164714.86,163511.89,166594.73,167232.75,171129.61,170675.4,171929.97,176861.44,175870.14,179499.62,193648.0,196330.42,203502.78
156318.84,162949.06,159980.4,162028.58,162360.34,163811.5,162569.22,165210.56,166364.17,166959.9,171043.38,173802.72,172684.3,174651.4,177172.16,176691.22,181213.12,190666.31,199086.03,203746.06
157904.14,161999.97,159981.28,159794.06,157405.66,162623.53,167383.03,163236.34,165939.9,165477.56,166747.0,171462.73,169968.22,173427.88,175380.72,177037.38,181871.53,190761.16,200060.56,203218.45
158838.88,160589.86,162062.22,159044.55,162486.1,165883.72,165063.4,162372.34,170026.78,169373.7,169464.7,169885.06,171684.81,171147.25,175223.58,179110.0,180776.47,196153.75,200100.88,201955.94
158301.5,162401.4,160375.16,161927.98,163189.6,165143.47,165322.25,162757.0,167324.23,166203.97,166043.9,165630.94,172574.94,172091.69,174125.1,174572.44,177931.14,194701.67,198359.0,203370.28
161837.28,160506.75,159094.02,160308.22,160658.77,164527.1,165471.69,164269.73,164649.08,168935.17,168475.1,166382.45,169255.95,172072.28,173990.4,178245.48,178022.81,194739.08,196365.27,202150.72
157091.03,161683.52,160901.69,161969.77,162449.64,165595.05,166003.81,164701.28,166413.11,165230.94,167592.4,164619.81,173264.4,173337.81,177037.38,182169.8,181491.42,194346.1,197404.1,205823.22
160791.44,160045.28,157078.64,162756.81,165025.19,164559.4,165088.92,164592.62,161580.44,167455.28,169657.6,174193.83,170336.9,171287.03,174800.81,177952.39,179395.12,189809.33,199877.03,201760.44
