Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
160544.34,157068.69,160243.44,159100.75,161327.69,161295.0,162218.2,165481.86,165902.92,165718.84,169067.81,168869.28,172187.25,175642.81,175949.69,176032.81,178052.1,193965.89,196856.86,208386.78
158171.6,158275.66,159186.94,158587.9,161765.45,159703.31,165674.1,167239.47,163290.19,166450.08,167026.95,166608.62,168263.97,171546.84,177337.02,174950.81,181195.48,190037.94,197455.8,202914.69
158909.69,158102.53,160477.73,162134.06,163238.44,163545.84,160029.72,164382.61,161708.94,166463.47,168965.5,168969.16,169582.67,171521.94,173473.8,177082.05,182051.5,192740.1,197609.94,203721.25
156207.22,158110.6,159643.52,161539.06,161100.42,163469.28,165554.03,169514.78,166894.89,168410.66,170831.28,167031.44,170853.16,168980.34,173298.42,174799.6,180095.88,194373.05,199302.16,201952.83
158420.56,155971.38,161458.84,158799.72,162747.44,165747.34,165032.81,164518.69,165698.27,162157.36,166632.25,165817.31,169409.48,175154.75,176112.17,176741.47,178852.38,190047.36,197415.95,201643.38
158032.75,159313.5,158519.9,160126.27,159960.38,162125.72,162326.81,163582.61,166081.9,163902.88,166538.25,168000.44,171786.23,172138.5,173712.25,175676.78,179064.9,191083.66,199048.53,199562.0
155336.62,155879.88,159429.22,159315.8,160252.0,161208.61,165932.38,166301.22,162956.53,164323.12,170277.94,169238.25,170771.62,171107.0,174079.97,177691.58,181459.78,194368.3,197977.97,200665.8
155368.03,158070.53,158284.19,160089.88,159230.02,161115.22,163367.95,165065.52,168738.86,166308.0,168153.31,171524.25,171080.06,173256.53,174047.03,173391.72,181322.02,191770.31,198525.47,203619.52
158840.94,161026.53,156193.33,162232.48,161730.84,162161.47,166573.58,165190.12,167190.6,163355.19,167178.92,169769.38,170914.12,172900.47,173944.69,175233.88,178578.22,192544.88,197182.22,201161.03
160758.14,159736.69,157071.72,162205.22,158866.22,162366.06,162246.69,165213.5,163761.08,167001.28,168325.6,168776.84,168663.1,175822.61,173795.1,175707.47,181667.1,194392.73,198468.81,202703.47
155120.25,163425.33,155714.73,163932.55,159979.22,162972.3,164077.86,161550.9,167575.33,167331.27,166739.4,167761.53,173187.25,176385.12,172608.16,178364.39,178343.56,189459.53,201497.83,202509.02
157018.94,159625.72,162225.6,160138.95,161333.1,161322.7,161265.25,163221.81,163504.12,166546.84,168322.83,167599.75,170788.75,172871.67,173400.22,177207.5,178077.28,191836.84,197939.06,203098.0
155882.6,159972.06,156661.72,160777.75,161960.08,163026.28,165747.31,166580.34,162874.03,166243.69,166623.06,169444.94,169685.48,171405.78,176884.1,175660.25,178683.47,190998.27,200110.0,205874.27
