Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
170194.31,173286.97,167322.94,167904.22,172501.53,171911.12,172651.1,176615.06,178613.62,177564.05,178287.5,178223.56,179063.38,183195.48,184226.89,181546.88,186403.98,193941.4,200091.05,202647.08
169988.31,174543.9,173257.1,174463.78,174071.23,171948.12,175529.9,178841.16,177298.17,176585.22,179740.52,180899.05,181345.34,183915.75,185401.66,189454.75,188975.86,200650.98,200280.47,205242.12
172866.31,166759.78,172714.97,171251.48,176652.19,174522.19,172606.03,174194.08,174216.8,183076.42,181815.55,178590.19,184959.31,183878.97,185270.36,187278.38,187065.94,194111.12,200410.9,202398.1
167203.03,171912.12,169454.62,171311.75,176024.89,175247.6,178507.03,179825.67,178639.69,178946.31,179638.25,177486.25,176740.62,180777.19,184217.47,185758.53,191756.1,199053.95,202239.78,202623.36
172357.56,167250.88,170522.88,173270.06,174624.61,176226.45,174246.0,179106.53,176374.56,175184.69,178120.1,180261.27,182779.4,184061.34,182228.38,184443.81,191478.55,192940.34,198255.97,204620.75
173260.94,172112.28,171078.1,172101.62,173433.22,172316.12,172869.9,175873.6,174622.47,176596.56,177332.62,182119.28,181951.14,184102.66,185691.31,186133.83,188949.83,198165.17,202178.06,204099.95
172914.78,168592.6,174326.5,173134.64,172441.56,177191.56,176503.5,178199.69,171291.19,175237.62,181350.73,179418.02,179728.11,182152.61,185926.4,184847.84,191729.92,198038.03,202524.22,203386.34
168470.56,175782.77,174144.88,172742.81,172797.75,173758.56,175100.88,179618.06,178576.78,174221.5,182450.34,179130.19,178918.27,186835.88,183865.42,186662.75,188758.86,193363.08,200954.53,206370.92
169192.53,168569.34,173209.08,174699.03,175415.6,175860.66,174959.73,174710.69,179976.12,176003.34,178630.78,182858.98,181800.77,184921.12,185741.5,184570.72,188723.94,197298.12,199756.56,201181.08
170516.94,170909.73,170693.56,174698.08,175029.75,175049.62,178384.44,180104.73,176079.78,181281.84,179337.7,180276.67,181865.88,186759.5,184639.44,184481.6,188509.81,197622.9,200173.05,203792.8
171241.94,169072.9,173550.69,175701.5,172809.5,170889.62,172640.12,175168.72,177806.88,179285.16,181510.6,178701.22,179693.44,181494.39,184270.92,183641.25,185366.8,196147.53,197323.1,203074.22
171539.98,171685.28,174917.25,176553.72,173950.72,172764.03,171516.4,177853.5,176974.28,175161.47,174867.81,179314.56,181416.95,181839.31,181646.81,190012.53,190338.66,194866.56,205227.44,202084.1
171222.53,171898.53,174634.16,175279.39,173575.98,177864.4,168422.95,175088.47,176399.34,175253.97,179158.4,179968.55,182407.22,184722.83,181089.75,185102.28,189295.28,196024.78,199677.77,202006.31
169591.77,170868.55,171627.6,174579.66,174757.05,175426.4,177686.88,173160.94,175750.31,176929.27,178235.72,182765.19,182929.0,179326.31,185693.78,182825.58,185909.97,198434.48,199785.77,204014.11
171900.3,171613.25,170453.06,170423.44,174462.7,173970.0,172938.81,173581.52,177029.81,183070.34,178387.45,181607.66,183748.97,183646.19,180765.36,182617.61,189553.55,195817.25,200967.19,204585.22
168916.33,169239.1,171971.81,173635.94,175255.12,176208.47,174642.17,175296.1,180924.02,171849.75,178219.69,181651.64,184470.58,184745.84,186325.84,186338.03,191040.08,192667.47,199586.06,203177.98
170516.4,175994.5,171090.53,172642.34,171481.97,173982.08,179317.1,175518.38,176783.62,178603.2,180392.72,181251.47,182476.81,182899.22,182325.75,187421.1,187323.62,194108.62,200459.6,203642.34
171923.45,175181.06,176423.9,173767.11,174572.94,173332.11,174387.1,177954.12,173713.4,175784.22,178688.28,181012.92,183804.8,182912.28,181276.16,184529.53,182938.84,195059.48,202156.1,203987.19
170890.56,172326.64,173909.03,173030.38,172151.4,172102.28,172176.06,178914.34,174438.19,175692.89,184493.53,180228.25,177171.69,187389.81,183263.31,184382.75,187743.38,198480.06,204223.14,203545.31
171265.12,172857.88,170254.31,169597.84,171712.52,177752.31,173825.67,174209.53,174087.12,177342.77,181431.03,178982.25,181713.9,182174.73,179822.53,184651.75,185807.78,196063.06,201779.6,204574.28
169023.6,169407.9,170519.31,172374.19,172838.72,173596.25,172745.36,177119.45,179938.72,178444.22,177999.02,177091.56,180115.38,185482.19,186368.22,181998.44,187151.6,197206.4,202735.75,201946.17
169673.19,168281.75,172641.8,170924.84,174137.22,176814.86,174086.03,179060.38,178969.44,179442.9,179575.5,180860.6,182399.9,182931.25,185874.08,188200.4,186888.97,198607.33,200256.08,203767.03
170467.19,176366.61,169662.31,178050.05,169215.25,173661.12,176180.19,178086.88,177706.03,180937.39,181211.28,179474.17,181933.6,179736.84,182860.4,182809.5,188804.61,197329.08,198659.12,202528.78
170564.66,169644.3,167612.22,176492.69,170387.52,175468.8,176705.0,177192.28,176362.69,176853.44,178483.5,175453.61,181366.53,182569.44,187870.28,183364.06,188225.05,192997.66,198702.92,201064.5
171488.84,170591.02,174049.1,175835.4,169817.23,177525.03,177033.38,177005.88,176856.03,178024.62,177786.94,177909.81,183312.45,182989.03,187977.9,186443.11,191818.69,198759.89,202032.1,199723.88
172446.84,170601.5,171933.52,170918.34,172610.4,176795.42,177812.81,176844.73,175998.31,177661.28,179618.22,178731.14,182100.81,182289.28,183806.84,187640.7,189698.6,199845.69,200367.27,204572.08
170590.05,171082.38,174115.12,173102.03,172809.6,171734.0,175355.47,173992.6,177920.55,175486.22,179947.0,179787.33,181137.27,183725.16,182294.84,185888.4,189264.23,198766.62,202508.48,201082.75
172468.94,174294.14,170945.23,168478.6,176714.11,171878.16,173180.02,175777.2,180312.75,176225.44,178499.38,176238.36,182338.9,182303.34,185392.67,184180.1,188163.7,198911.66,204346.66,203283.34
169729.23,171891.03,170024.08,173636.47,174693.75,176916.88,173424.77,173138.22,179460.4,177495.34,181211.2,179740.0,182555.72,183673.16,185628.47,185908.73,193660.16,194246.33,201374.06,201660.88
167196.34,172567.5,171243.62,170566.28,175665.27,170626.69,176945.58,179924.28,176725.33,176975.62,178438.31,179573.56,185217.44,178124.55,187378.75,188980.72,189718.62,200003.62,199808.66,206834.6
173527.45,173108.34,174806.25,172042.56,171236.78,177337.97,176146.81,178015.05,178220.6,173967.78,179813.48,179557.25,182851.69,183031.97,181718.5,183136.98,187410.88,197024.02,198558.84,203520.11
171122.19,170087.69,172499.28,171998.62,173593.08,172027.95,175367.72,176488.44,178277.84,173863.88,180091.75,180378.47,180430.02,184107.25,183080.1,184512.53,190309.31,194720.45,202796.97,203756.77
171083.88,172181.14,166831.72,170217.12,175368.72,175256.69,173979.02,179981.14,174561.89,177056.16,175562.6,184469.77,179578.47,184131.69,182986.16,188096.78,190545.4,194919.66,202419.25,201575.53
168753.6,169388.81,173869.84,171543.88,170507.38,178952.77,176623.4,178772.0,178287.06,178263.25,178428.28,182006.62,179214.94,184091.81,185879.72,186022.66,190079.19,194413.88,203965.4,200406.78
166502.1,171491.44,172629.33,172631.47,172614.28,173995.84,176148.97,176982.56,170982.4,174693.1,182966.62,177811.73,181588.98,184559.9,185379.06,187393.55,191768.23,196455.94,201736.4,204090.75
171017.83,174167.12,173978.03,171607.4,176488.5,174152.78,179035.27,173274.02,175158.22,179103.62,178950.02,186241.03,184479.22,182963.64,181793.66,188905.56,186194.73,198838.88,201740.53,203662.38
171545.34,173723.7,171494.4,175150.39,177191.0,175082.9,175598.81,177025.55,176597.2,176052.67,179938.97,177123.66,178299.5,180904.08,183312.28,183055.16,186507.7,196306.34,199901.94,207485.78
172663.12,171765.28,171949.02,175036.62,178270.88,174103.38,175987.28,174199.58,178831.42,180670.81,178127.38,180065.6,183426.98,180326.22,182777.62,186601.81,185246.62,198192.84,200835.16,204449.4
176315.06,170899.56,167420.77,171157.84,175881.11,174777.69,175783.11,178378.69,175988.78,178932.14,179092.05,181115.38,179838.66,183494.75,183961.81,182910.94,184755.53,199813.0,201821.27,204435.81
169830.03,173312.75,172918.8,171089.03,172263.39,171863.16,180818.86,174616.5,177817.38,176965.8,179638.11,180121.16,186166.97,186696.56,184769.9,186776.62,187876.84,194173.53,198132.27,203363.5
170685.69,170588.25,174664.22,168727.19,176131.7,175466.84,171616.62,175093.22,177355.44,177347.12,181076.5,179869.39,181895.94,180904.88,181253.66,186189.25,188348.34,198541.34,197115.12,204021.16
168552.11,170817.72,173911.12,171904.02,178813.62,173188.25,177409.03,176073.73,175935.16,178828.22,179467.19,179564.47,180444.89,184185.16,182416.69,187985.12,189729.19,196362.6,202334.06,202849.95
171604.47,175721.84,171613.67,175079.98,176797.75,176625.19,171846.38,177544.5,176626.78,178886.84,179823.75,178119.92,181059.73,182430.0,185640.17,185596.48,188675.44,194715.89,199566.25,202590.58
170124.69,174261.34,169833.72,175916.52,174630.45,176033.31,176768.67,178553.8,173440.62,177995.31,178666.9,180858.88,184354.69,184490.81,185723.67,188340.62,189337.12,197194.92,201048.66,203123.94
168828.64,173938.9,172553.97,176210.66,173241.34,175445.81,176508.22,175357.48,176631.97,181117.47,179795.8,180079.61,182521.69,186884.36,185725.5,185863.48,189255.89,196157.31,200671.17,203025.81
170840.06,175600.81,170591.31,171469.83,175835.77,176829.0,177752.81,174967.6,178587.64,180313.94,181508.78,180856.58,182601.22,184758.6,186474.44,183746.22,185696.38,194191.62,201842.53,203012.25
170996.6,171659.98,173870.39,171449.56,174337.0,174389.22,176326.25,176748.75,181550.19,181609.88,178814.47,182802.33,180085.1,182048.33,185517.0,185180.5,188346.19,196017.78,201921.03,203281.2
170537.66,172221.03,170479.03,170338.69,174682.38,176051.0,176075.72,180188.77,176186.83,177738.5,179972.81,180146.44,183100.94,180956.88,182148.0,186990.31,188281.19,196638.4,200438.69,203814.06
169046.53,175713.06,173731.03,174093.28,174787.53,175485.7,170755.77,175761.38,179060.23,177116.66,179026.38,182975.06,181203.47,183488.72,182382.16,190010.19,185415.56,195260.58,199695.6,202008.36
173525.56,171527.81,174377.94,176081.45,172569.84,175119.77,174139.94,178128.0,180085.19,177425.6,180161.94,179343.16,176059.06,182210.1,185029.48,184603.92,188415.53,195411.62,202073.22,203871.33
168795.88,169502.48,169597.72,172011.12,177683.88,172635.38,177076.78,176801.28,177058.03,178603.25,178807.36,175774.75,183231.2,187362.58,184829.08,186971.69,187101.72,199428.44,196102.34,202494.19
166988.25,169659.45,176456.78,170918.17,176060.38,171361.31,175737.25,177127.28,174232.06,183877.61,175732.08,178479.16,178110.88,180389.75,184571.25,184677.75,192594.33,195628.25,201272.03,204273.33
168076.42,172199.81,171189.84,170201.84,178584.31,176361.1,177396.86,177110.03,179268.66,178450.5,178842.14,180170.94,177400.72,181088.62,186474.0,188447.53,187844.66,199165.6,200823.31,201734.8
173359.22,171647.62,174399.72,171079.84,174640.73,175492.31,176649.28,177179.95,177650.31,181076.31,176470.23,181543.66,182671.5,184084.06,182085.62,186016.95,187796.77,197381.4,203576.1,200299.33
170797.5,170066.03,174060.75,174357.72,175334.84,179712.25,176652.19,179700.89,175637.53,177755.9,178276.72,181053.9,180676.72,186927.56,187655.0,185573.34,185179.52,198591.53,200353.1,203898.95
167633.8,173458.84,171766.25,175065.36,173836.22,173040.4,174377.56,175096.88,181216.11,178419.66,180508.56,175649.34,179924.62,180165.38,186472.73,187773.2,188598.92,194453.0,201026.84,203345.36
172540.9,167193.78,173894.6,172879.1,175222.12,176432.8,173944.34,176729.0,181052.94,178757.53,180210.1,177435.16,183031.56,187072.9,188601.19,188360.97,189761.88,198989.62,202369.27,202826.62
169209.1,173035.28,171471.64,171953.56,172026.66,168611.31,174255.11,175135.06,178864.56,179329.92,182438.44,179286.03,180955.84,184223.34,185470.55,185997.44,187417.19,195699.28,203875.56,205201.4
169312.0,169834.36,172117.7,171451.22,174121.23,170836.12,176682.44,175201.98,175002.16,180713.89,177619.62,181589.62,181239.56,184203.73,186525.02,185392.42,191207.16,194211.53,200744.33,205677.52
173852.1,175900.22,172475.0,176238.97,173804.84,173467.64,175784.03,175509.6,177612.75,175194.06,177350.84,179708.78,184482.53,183791.73,189589.36,185562.97,191010.69,198813.28,203671.17,203623.12
169877.44,170514.9,171735.75,172205.22,172482.19,175512.7,174277.33,178621.45,179393.9,179723.66,180044.83,180580.61,182083.08,186297.25,185925.44,185195.1,190803.3,191717.06,203820.44,207663.25
170383.9,171607.72,169717.73,171685.52,174024.56,178894.88,173568.62,178418.56,176533.97,182220.31,176113.31,182783.0,181823.31,185715.03,183179.64,185231.12,188983.47,194807.03,199828.98,203621.25
169968.75,171611.77,169784.0,173565.33,176862.48,175256.53,177810.75,175589.9,176531.03,178667.83,179410.78,180500.5,182167.7,180209.42,185665.44,183682.31,189854.83,197110.53,198952.19,198069.19
173060.19,168092.08,168565.72,174016.33,174559.78,180303.94,176936.97,181061.97,174262.1,181037.97,177697.34,180105.5,184569.47,182814.86,184846.75,186913.38,189060.86,198890.4,201169.3,199985.28
166945.77,173129.66,169910.56,172816.27,173859.7,175846.78,172288.4,176157.0,180379.12,180752.06,179192.67,178393.97,177984.19,183754.05,184063.9,185621.33,188591.94,199703.94,204731.16,201595.16
172196.03,175979.78,168412.97,169596.06,170979.23,177269.02,177357.94,173281.16,176345.97,178733.52,180052.19,180115.19,181022.22,185055.6,187387.1,187903.77,185451.9,198653.78,202141.1,203591.28
171503.12,173291.9,169072.47,170317.72,172742.83,176352.66,175259.72,175584.08,176340.9,174038.06,181947.83,175197.45,187295.27,185497.94,185811.25,188797.8,189716.22,199503.6,198722.62,201594.36
167580.05,176022.94,172252.97,170883.92,169669.1,173631.66,174789.88,173339.88,177505.34,175270.31,180883.38,178801.12,182979.94,182191.81,181890.69,189059.19,188785.9,195105.52,199682.48,201943.08
171633.62,174283.72,174609.6,173409.8,173453.9,176507.17,174959.12,175786.53,175203.1,183154.6,178673.1,178620.25,182272.84,179611.48,186459.38,182518.73,189699.73,198712.12,202235.84,204616.22
172639.08,171482.5,172440.1,173400.88,174350.27,176996.1,173969.75,173039.98,180769.34,170672.6,180289.28,179160.34,182410.75,181539.16,185408.73,181086.81,186350.44,198148.92,201518.14,201723.86
169750.69,169175.16,171286.12,174976.56,172917.78,177033.25,175479.9,176975.97,178340.06,175285.94,181125.2,179735.03,177864.75,187060.12,183221.9,186471.44,193322.58,195382.38,198690.05,200791.3
171317.58,172251.62,168115.47,169360.62,172148.0,174928.31,175402.4,175882.28,181291.39,177373.28,180979.1,181678.75,181635.2,185355.66,182023.0,185842.12,188563.5,200435.78,203400.45,203671.81
169464.9,174585.3,173079.78,173931.31,177766.89,171306.62,172312.08,175506.34,177836.12,179648.75,182837.16,180045.86,179731.4,184856.1,182723.62,186191.22,185273.38,198081.56,203068.25,204159.1
171113.97,170437.0,172777.42,175629.03,177995.42,171262.86,176202.88,176189.2,179363.47,178535.39,177512.22,181113.1,181345.22,183306.34,187362.28,187514.78,188563.53,197526.92,201227.1,203376.06
168745.64,172401.11,171088.75,170777.45,170049.78,171857.38,179977.88,177001.47,177993.88,176779.06,180320.52,180140.53,185466.89,184945.22,181614.78,187962.11,185342.44,198579.6,200678.97,201463.0
171819.06,172019.16,172957.19,170074.83,172429.4,172371.56,176195.39,176980.84,176490.22,181349.69,181858.69,177284.9,182139.94,184451.94,182715.14,187001.69,186908.4,197607.98,200469.53,202358.62
170779.31,171859.06,169702.94,174880.81,174978.61,172895.5,173074.84,175337.97,176950.55,176782.81,180962.67,180702.0,176964.86,184461.56,184727.88,185914.22,189347.22,196235.2,201647.34,204554.98
169687.17,172111.22,169897.22,173779.6,170596.92,171370.03,171005.86,174363.95,175814.58,179026.56,178670.25,182321.83,181144.56,183577.19,184349.64,189127.86,190386.89,197147.6,198044.84,206679.78
171128.67,169070.48,171114.8,170343.9,171676.28,174745.55,174560.2,176823.58,179081.66,176477.0,180195.4,181870.6,182663.48,184445.72,182041.77,183924.95,188436.9,196985.23,198476.1,201509.83
168018.55,171117.5,177394.53,172479.1,173728.69,172955.06,174790.94,177422.47,177637.23,176747.19,177993.23,176863.22,179147.14,187247.6,185747.81,186590.75,189405.47,193298.03,199274.66,204491.48
172154.33,171709.45,171713.78,171026.9,172431.27,176143.4,172663.11,178192.03,173339.75,177941.6,177293.8,178164.8,180171.1,181501.34,183657.31,186729.19,189373.58,196112.62,198792.5,205378.44
172933.9,171752.12,169166.4,172754.56,173840.33,176793.19,175749.39,176615.5,174294.03,179237.44,180310.69,177224.88,181748.47,182552.44,185409.23,183100.66,185769.94,196668.97,204897.5,203732.31
168682.61,169218.67,172457.36,168707.88,173583.56,172455.38,174597.31,180738.75,175242.88,177164.48,176565.66,179522.02,179559.47,183797.31,184735.75,184662.0,186485.78,198397.08,200472.19,204126.75
169739.7,170582.88,172288.56,177697.44,175145.31,173236.94,175984.97,174433.4,178615.98,178631.66,175083.81,179674.44,181368.62,185954.86,186197.2,185152.38,185902.97,194392.31,200725.84,205038.53
170256.94,170486.39,169907.22,174002.81,172320.62,171337.42,173487.19,178290.53,178433.06,178149.06,178841.66,175012.31,182882.53,183296.78,182513.34,188093.11,185615.47,197114.25,201450.78,202366.52
172853.1,175191.38,167970.67,169489.2,175354.55,175571.05,176651.95,179658.34,176578.22,179508.11,177630.61,180560.03,186423.05,183464.12,184599.19,186244.38,188100.38,195477.16,202389.1,204316.5
170262.56,175251.56,173543.03,173972.23,175690.84,171820.84,177217.45,178374.06,177796.95,181241.9,184701.56,176940.53,179453.47,178102.0,183466.7,187881.84,192867.31,196562.7,200549.56,202077.81
169252.69,173105.88,171129.44,172578.88,173252.16,173857.75,179805.81,178518.17,177884.88,179522.34,177649.6,180637.1,183525.23,180009.72,181986.42,182016.75,186068.62,194930.53,201002.28,203429.33
163976.75,168637.9,176382.12,172424.78,175605.19,176315.67,176092.22,179420.72,175185.97,176256.25,179370.97,181543.33,181655.25,186971.31,185370.81,185657.38,188118.9,195600.83,201318.3,204759.06
171383.61,169641.34,172218.86,174425.47,176261.94,176792.38,173297.78,176516.69,175664.8,176783.1,178433.69,181816.75,183202.53,180694.86,185691.44,181879.34,190684.44,199216.19,202855.64,207076.1
171683.25,173481.3,173484.19,173552.55,174519.22,177485.84,175052.03,175259.03,173230.25,177894.66,177252.78,176615.47,177207.16,186493.19,183926.0,185088.19,188574.8,196754.72,199854.1,203469.69
172415.66,171519.31,171998.7,172426.03,174533.72,175014.97,174961.53,175270.06,175656.53,182047.72,176385.19,177296.6,179710.22,181007.0,185873.73,185419.72,190648.66,194653.34,199624.22,202568.38
170548.78,170120.05,173618.16,171892.78,173808.56,170804.06,176098.89,178554.0,179285.36,175206.52,175343.38,179008.1,182480.67,181795.31,183700.66,185455.31,189290.27,196878.73,200528.42,203007.62
173315.11,173317.16,173061.62,170718.9,171861.38,168127.61,177777.98,173136.0,176737.38,181426.48,181501.78,178088.12,184141.38,180838.08,184156.27,186908.31,188576.05,192668.84,201359.66,200734.0
167707.75,168553.89,169002.77,173542.11,173435.64,174010.88,174807.3,178174.4,178051.22,176495.14,174983.27,177568.31,185505.94,181572.56,183159.11,185324.94,190650.53,196638.44,200690.7,203869.94
170891.9,172601.45,170930.0,169184.75,172593.84,176279.53,175201.28,175904.4,178172.66,173644.3,184286.4,179465.97,184483.47,182426.4,183059.47,185256.03,190059.64,196904.16,203726.75,204896.62
167135.1,171870.22,173641.22,176491.25,171875.02,175948.6,178776.97,174333.64,174985.7,176234.69,177985.1,180716.0,176680.25,183503.94,187268.03,185504.47,192105.2,197520.78,200890.06,201447.42
167108.44,172695.5,173104.16,173532.16,173325.56,175281.88,176135.67,178062.12,177799.94,177424.31,183288.56,180710.0,178684.81,185590.16,184031.25,184475.47,186619.28,193755.77,199230.34,207391.62
169499.28,173111.28,172303.05,171767.34,176113.62,174422.28,174596.4,174453.06,178895.56,176725.33,175473.1,180216.94,181239.56,186330.88,184631.84,187884.83,184536.67,201824.73,201252.1,203120.27
170752.4,170136.89,175271.28,168403.94,174202.6,169798.72,177965.98,178261.75,175894.22,180225.69,176970.8,176371.61,179665.75,181992.28,186400.22,184713.83,191126.31,195120.25,202896.84,204728.83
172748.33,169782.81,168871.19,175457.23,174033.25,175031.06,173665.5,174458.67,177857.72,181355.16,180671.0,181281.58,183885.25,181746.52,183550.56,187336.44,188741.22,195884.47,203247.34,205492.42
173271.84,171107.4,173308.42,173757.22,172846.5,172259.81,176589.94,179324.06,174941.73,179174.44,182419.55,178774.6,182464.88,183874.38,181972.94,188745.44,185135.86,197059.5,199097.72,202196.5
176924.0,173014.5,170574.9,171409.28,172885.86,176713.89,178196.61,178142.84,178777.16,178719.97,174892.12,179015.5,182109.17,182566.72,187271.97,184945.61,187548.47,196282.05,204190.56,203756.42
171710.27,169518.03,174544.05,168260.36,176208.47,177843.75,175432.16,174761.25,178224.47,179499.97,176934.53,178656.25,181016.03,181839.1,186565.58,187790.53,185020.66,199415.64,200997.47,204755.75
169103.31,173283.75,169755.94,174070.14,171800.31,175734.53,176383.6,175689.5,180936.94,180686.4,177227.67,177471.06,179560.03,177849.4,185093.12,181477.38,188284.67,201986.0,199640.53,205312.3
168558.66,170670.52,170284.9,172362.84,172208.69,176562.34,175325.42,173013.16,181049.16,175395.0,178150.94,180510.4,180681.08,185279.95,184708.14,185187.22,187492.77,199234.22,200079.42,202768.19
167275.16,172279.28,170500.34,173680.22,175434.28,171971.44,174899.72,176155.19,179097.31,180339.22,181093.36,177417.69,180261.22,183076.75,182379.36,184083.67,189224.69,197260.38,201880.61,204310.44
175450.56,173493.12,173895.56,177083.05,170144.0,175250.16,172515.38,175247.08,176426.69,178520.72,179809.56,180357.25,183184.77,183688.25,184348.94,186050.28,187366.5,199361.44,204502.88,202142.47
170410.3,173419.1,169709.5,171476.5,178349.38,176164.03,181226.14,177058.42,176135.6,180049.28,182009.62,182546.56,183180.47,183319.03,189265.42,186664.6,189390.19,195766.84,201808.98,202472.62
172295.06,174138.16,175099.81,175089.69,175277.5,173926.16,176231.12,176218.78,179273.81,178959.9,177408.31,182020.19,177688.16,182567.66,182217.77,185382.19,191593.22,194919.44,199698.0,200337.89
171553.67,171404.34,170789.81,171078.16,170628.4,172926.16,177010.94,178725.36,179674.4,174662.1,179472.9,179730.0,179506.4,186161.03,184763.05,186252.06,189836.7,194722.78,200497.73,202235.66
171324.5,167117.47,170928.73,171371.88,173662.84,173544.5,173679.8,177789.84,178408.16,177990.78,176257.12,177104.98,180035.14,185506.56,184306.38,185685.81,188444.44,197951.45,201515.8,202924.53
172118.53,169680.1,173980.38,178377.45,172244.08,177182.84,173183.94,178566.48,178800.81,180154.6,180494.31,175384.78,177628.67,182481.53,186326.77,184207.53,186025.34,199253.6,201103.38,203696.1
171562.25,167217.69,171205.3,175332.38,173538.94,174754.94,171800.53,176936.28,178288.56,178845.31,178431.78,181430.27,183885.12,181598.16,183786.88,187521.16,184783.23,196451.16,200413.28,202651.14
171794.84,170925.16,170994.03,172120.25,172542.03,175464.56,173306.8,177504.34,179366.58,180745.72,181027.6,178681.94,178605.22,184486.08,180358.34,184031.69,186137.39,195009.34,203463.7,203152.44
171495.73,172691.72,170830.78,172374.25,172872.12,173498.48,175427.6,177289.81,176787.5,178951.55,176308.72,179099.69,181184.31,182021.83,185376.19,187594.44,186453.66,199455.16,200671.5,203502.78
170487.89,168534.5,170280.75,174959.28,169749.23,175075.81,175480.4,173647.47,175952.84,177972.19,180077.22,182566.62,183315.7,181742.89,181882.06,188919.22,187128.56,194883.95,198929.1,203746.06
169321.88,173426.42,171104.84,174707.72,177586.84,175550.56,175605.72,181675.23,175764.47,179707.95,180540.75,181663.02,181352.3,182698.05,185385.56,189405.34,189347.0,201255.78,200923.44,203218.45
168819.77,168809.11,165624.78,172488.83,174251.39,172524.72,175665.44,172200.72,174508.4,174582.28,180401.28,178523.03,184309.62,186521.05,184342.06,186015.95,184724.86,197440.31,202849.9,201955.94
172130.03,170612.88,173470.16,169561.0,173294.12,176487.92,174564.88,172205.12,176674.83,178770.4,180588.84,179170.44,182732.25,182741.34,187293.58,182840.97,192917.28,196391.69,198183.1,203370.28
173299.31,167808.16,174639.97,169266.75,174040.81,176938.4,173237.31,176810.11,176720.97,177111.47,183601.45,178518.78,178728.08,183421.67,185183.34,185773.6,186218.38,197870.97,199211.69,202150.72
172197.1,170735.03,170409.03,172728.75,176914.6,173002.94,176824.5,176188.34,176980.69,177215.64,178788.73,177896.9,183801.56,179186.84,182682.72,186078.69,188698.12,196477.06,196066.56,205823.22
169572.19,168620.34,171755.0,174952.11,175531.38,172296.7,176632.98,177668.84,178880.62,180213.78,181830.3,174715.64,180278.84,184245.56,184076.69,184357.5,190079.75,196493.62,199913.06,201760.44
167674.31,167254.25,172617.69,169185.84,174370.28,176678.34,171017.1,179947.28,175593.94,181833.2,180194.27,180903.52,178256.66,185028.67,186505.62,183079.78,188034.25,196231.03,198472.84,206029.8
169031.34,176297.03,172376.34,171772.88,175537.28,171230.02,170318.36,177010.12,177745.16,177757.36,178795.7,176909.33,183656.72,183100.12,185742.06,185710.78,184521.5,196776.88,202153.25,202612.97
166948.88,169313.5,177846.19,173570.03,171849.39,173252.33,174525.75,179969.23,173001.8,177862.72,180025.38,180225.55,178687.97,183021.81,186191.56,189545.8,188156.53,197142.25,200569.72,202484.42
175117.16,171393.08,173498.88,171265.0,172444.31,176466.03,178218.56,173754.88,177812.97,182046.17,180577.03,179195.0,180812.97,184267.31,183867.36,185357.94,187862.02,196541.19,202188.66,203522.27
