Stage 0,Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12,Stage 13,Stage 14,Stage 15,Stage 16,Stage 17,Stage 18,Stage 19
157630.92,157756.03,161087.36,165148.4,164560.38,163846.12,164645.88,166436.23,166047.03,171490.16,168274.89,174197.86,175920.03,177345.16,177127.25,176203.03,181121.28,193894.97,196839.44,205201.4
159000.1,158340.6,161166.17,162716.62,163387.16,167162.72,163914.17,163816.53,168997.12,168054.53,169094.97,169480.16,170846.1,176709.97,177171.53,181335.27,182634.34,195807.69,196093.34,205677.52
159534.44,157923.28,160238.19,164837.23,167625.28,168836.16,163975.31,164572.1,167375.1,167435.75,171509.28,169726.31,174794.62,174682.55,179118.94,178922.78,186150.03,195726.86,197823.72,203623.12
159804.94,157321.0,159754.66,162968.6,165251.0,164354.69,167381.5,164026.9,167156.44,166874.16,168761.02,171238.88,171244.0,175073.47,177492.67,180995.62,179080.28,192867.12,195555.06,207663.25
159460.31,161503.78,162837.88,161663.81,165345.78,164802.11,161368.58,168881.78,166858.6,169488.88,164475.28,168617.27,176332.83,175660.03,174350.19,178599.5,181943.94,193907.9,199583.22,203621.25
162483.61,157776.12,160386.9,160212.34,165111.6,163482.77,165114.22,166233.31,171453.0,169186.31,166981.88,173256.78,172708.9,171549.23,180137.98,179848.81,181063.0,192259.16,200376.9,198069.19
160030.67,159585.25,159564.89,161680.06,162282.62,161937.22,165637.08,167017.62,167832.69,165509.34,171413.38,171270.84,174866.62,172257.31,175318.0,180729.81,182274.28,196623.78,196627.69,199985.28
157310.44,162258.75,156751.23,164399.88,161996.69,158806.4,168173.19,164322.27,165495.11,168228.53,172166.31,171913.4,173859.5,175691.52,176743.45,179325.06,181364.44,193340.06,202062.56,201595.16
157045.53,160324.3,159722.31,162101.69,160715.61,162884.12,163372.94,166614.5,171099.23,170977.81,167768.38,167214.5,173795.77,178160.19,181012.53,179473.55,183524.03,194567.78,203193.19,203591.28
161887.25,162782.28,156039.05,160680.23,164100.0,161102.28,160423.22,165372.42,164362.6,169692.2,171734.34,170594.16,170646.88,172916.0,176600.36,181728.0,185021.61,192395.66,198422.12,201594.36
158040.72,158796.0,157444.47,162636.53,164044.4,166222.19,162200.03,165478.4,166512.81,167071.98,168356.88,169523.25,171448.16,173182.84,178656.6,179162.06,183118.0,190406.97,200393.47,201943.08
158235.61,159090.45,161728.69,164099.4,164102.5,165310.22,164422.56,165176.5,170973.52,173308.6,169585.62,171173.69,172878.88,177004.69,178472.2,178793.25,182783.16,191659.47,197900.58,204616.22
162038.38,159779.66,158183.38,158774.97,167077.42,162951.08,161800.4,167231.33,166615.61,169165.31,172708.12,172594.72,172058.81,176354.9,177112.97,181099.22,184776.7,193603.25,199879.38,201723.86
155977.22,161253.34,161464.53,165344.19,168313.56,166047.78,163158.25,165021.94,170052.6,169180.72,167841.84,172816.66,173236.1,175452.25,178147.94,179852.69,181424.0,196304.22,199062.44,200791.3
155920.44,163842.58,163213.78,166219.34,160455.19,168109.97,164939.98,168386.55,166772.44,167696.62,167477.81,169615.36,172637.62,174306.38,176103.25,176249.73,183168.38,193442.0,196048.66,203671.81
160006.83,162539.75,158690.66,159583.33,163127.9,167957.5,161730.47,165980.62,167172.34,168806.89,170608.28,173350.28,174145.88,177491.92,178405.9,181387.72,185072.72,192047.98,199070.1,204159.1
156870.16,158381.44,163694.56,159519.16,164853.89,164728.77,164577.12,169594.58,169357.03,168596.83,163340.22,171286.88,170427.53,176442.72,181684.84,178308.19,182359.14,194830.55,201875.78,203376.06
157970.8,160288.62,161222.84,161488.62,162887.6,161022.27,166332.78,166291.56,169356.62,173916.61,169898.6,171802.38,172239.48,178642.16,173684.94,181825.34,182144.31,190168.69,201379.72,201463.0
160182.61,161539.19,161658.42,162296.28,167271.47,164574.6,164848.28,165836.84,167154.42,172337.94,174629.4,173859.53,171347.31,176404.53,174419.92,178594.23,183881.3,195045.6,199570.61,202358.62
159039.86,161079.14,161038.6,163317.17,161442.97,169129.8,167834.44,166200.95,168631.55,167834.31,170458.28,172389.53,173096.06,176209.4,180448.98,179299.1,182919.4,195039.25,200672.62,204554.98
159019.56,157506.62,161518.11,165788.69,162615.94,166527.1,165857.92,166549.19,163758.77,166255.3,171513.31,169746.12,169959.48,174401.75,177429.36,176330.75,184525.47,190165.28,200551.33,206679.78
158448.88,158227.16,159213.1,162844.67,165277.12,162928.69,165034.4,164664.34,170034.42,170080.31,171579.9,172047.97,175643.33,173114.31,173379.69,180447.1,183563.25,192976.19,199756.47,201509.83
159078.16,162615.03,162691.34,164173.34,160352.9,164324.89,165615.34,164569.53,168623.72,170817.44,170994.36,168455.12,174095.44,175528.0,177399.84,178586.25,182819.19,193162.94,199437.0,204491.48
160719.1,161289.44,162381.69,160990.97,161944.16,161196.56,164956.83,164291.47,168861.84,169096.19,171567.92,172284.11,172465.66,176145.81,175878.52,179457.78,180653.9,192015.1,198343.67,205378.44
159653.06,157298.84,162999.88,161892.75,163677.6,164855.78,165139.94,167687.28,167359.39,170898.34,170918.7,172874.19,171215.94,174534.69,179147.02,180507.58,181293.4,194270.56,199171.69,203732.31
155239.27,159298.47,161151.22,164726.5,161734.6,163491.2,164343.77,167404.22,171411.86,168702.08,171318.44,170074.22,174195.34,173909.45,175374.66,180341.0,182341.34,197949.4,196457.08,204126.75
161458.53,161729.69,165842.25,157674.5,165864.94,163714.44,165586.62,166370.78,167399.75,166469.88,169151.4,168856.9,172908.6,178379.94,176578.34,180310.81,181002.56,191777.84,200874.4,205038.53
160522.48,158106.22,162147.62,159781.4,163135.31,164229.38,163363.0,169426.78,167321.47,167880.92,171983.19,167594.1,175039.34,174784.56,177043.31,182845.0,181067.78,193145.36,198921.86,202366.52
160906.22,164832.75,156417.88,160837.0,163608.58,159510.84,164001.62,162778.0,171900.44,167545.34,169861.25,170230.02,174309.61,171488.56,176656.56,178004.8,177144.98,194423.69,199079.44,204316.5
160022.72,160759.7,157004.34,162323.12,161065.6,164499.23,167989.0,166725.53,168346.34,163972.16,168831.72,170217.05,174758.66,174077.22,174682.84,177715.72,181282.48,193179.6,198686.19,202077.81
158548.1,162656.12,162599.77,164576.31,163175.47,167812.22,168228.5,166971.4,168838.69,165963.66,172119.72,168777.22,172682.28,174450.16,174842.03,180645.2,181913.84,194496.0,196250.17,203429.33
157791.25,162554.97,159741.38,162015.17,163117.58,164025.19,165871.28,167251.53,168634.86,171095.98,169386.52,172684.73,170193.08,176241.28,178404.75,179405.03,182708.03,196034.19,198473.06,204759.06
156612.53,161285.48,159775.75,162144.14,161174.0,164300.1,166193.38,163660.78,167266.38,168707.34,169297.23,173767.47,172609.81,168236.16,176432.25,177243.06,181355.72,191581.6,199836.97,207076.1
158995.19,156330.97,160876.22,166367.97,161804.42,166086.03,164348.28,165844.47,166763.31,166937.78,171515.78,172159.33,172786.6,173000.53,178528.06,180668.19,182407.94,192006.94,204750.66,203469.69
157597.03,161715.2,161168.1,162034.03,170694.16,159340.78,164503.19,167934.38,166952.34,169831.34,169030.4,174179.72,173379.12,179119.78,177902.97,179176.22,175737.06,193122.31,197201.08,202568.38
157042.05,158809.31,162179.73,158529.22,166334.19,165079.94,165126.4,167773.84,168125.88,167557.6,170874.28,171659.1,169783.95,175116.78,173709.88,182133.95,184791.34,190468.88,198864.97,203007.62
160711.97,162509.81,163261.7,157598.53,160267.25,163095.66,168159.22,166544.6,167030.56,168516.34,168627.62,169703.12,174908.0,171874.6,177507.19,180678.47,182621.7,193489.42,199994.95,200734.0
156795.92,155965.38,163116.52,161854.12,165601.1,165370.56,165231.12,167349.78,166038.6,166429.95,169969.69,170430.44,172768.16,175358.3,173935.52,181110.42,181419.72,192377.97,201321.38,203869.94
160300.22,162606.72,163250.73,161900.67,158658.12,167133.61,166056.38,166641.39,166084.38,166654.56,169327.53,171323.1,170297.36,174017.9,176287.16,183899.84,181600.52,193522.06,200453.69,204896.62
156443.25,161255.62,161874.67,162127.66,164708.1,164366.64,165931.19,164122.03,166605.31,166752.2,170709.88,166095.14,175489.36,173892.72,176838.75,179509.34,184075.84,194696.86,198515.84,201447.42
158703.56,160064.44,157463.56,159144.84,166618.77,160658.0,166979.31,168821.45,171553.34,169156.47,172813.9,169660.88,176113.84,173693.3,179157.89,180022.6,181151.69,194382.28,200698.1,207391.62
159403.3,156499.1,162118.12,162927.84,165335.31,167055.5,164124.45,162276.5,167290.12,171312.05,165870.83,167828.47,173045.83,174989.19,175131.97,179828.88,183876.1,196310.84,198056.94,203120.27
160773.88,161340.86,162583.55,158130.5,164167.81,165035.38,168436.34,168586.98,166880.72,169411.03,168890.94,167740.92,173671.98,174922.31,178672.38,180530.6,186468.1,189293.67,199926.8,204728.83
159173.9,163343.62,163796.31,164152.19,166519.34,162364.8,161916.38,164910.16,169195.5,173206.89,169997.27,167480.02,173851.45,175325.58,174798.17,177936.56,181802.12,192900.31,201407.58,205492.42
159414.69,159372.0,164996.53,159876.14,162865.28,164689.28,165802.56,168302.3,166061.56,167196.16,169027.84,173790.94,174713.25,174618.84,178036.4,180417.1,181152.75,193869.19,194505.81,202196.5
160298.52,161422.9,162709.81,162651.28,164561.39,162772.62,162919.27,169199.19,170838.5,168901.16,169983.97,174061.55,175245.94,173523.6,175100.62,179096.77,180820.06,192936.1,200374.62,203756.42
160313.83,156698.33,160614.9,161590.92,160261.72,165691.34,163633.22,170037.03,167726.05,170791.17,165170.64,168845.6,176879.14,176536.03,177559.61,177436.78,181157.34,194836.64,202210.12,204755.75
158320.83,159276.97,159479.19,163126.4,161441.03,161363.19,165081.62,166447.45,167667.6,167030.72,168065.44,170443.12,172028.06,172866.4,174509.48,182641.19,181348.1,194257.19,203687.28,205312.3
161023.9,165004.1,162053.38,161605.31,163928.48,166548.88,164273.47,165080.1,168149.33,167829.77,171757.27,173029.88,172519.11,176913.17,176579.34,177536.5,184847.44,191828.72,199697.6,202768.19
158111.94,157235.38,160991.11,158955.28,164538.56,161849.84,168360.47,165944.23,166937.22,168215.14,168937.9,172836.12,173610.62,174648.9,176696.55,178409.28,181789.77,195536.34,198156.28,204310.44
160510.06,164321.42,160191.14,159342.78,165051.81,166764.9,165950.4,164951.84,165825.69,170624.22,170571.06,168849.94,172668.69,175609.16,178757.81,179019.47,184593.97,191303.6,200927.25,202142.47
160447.22,159745.31,154537.58,163618.34,164393.84,165484.98,165704.06,168911.4,167837.77,166824.31,169606.1,171759.28,164672.47,176055.34,174031.55,180893.44,179056.5,194244.44,200643.48,202472.62
160972.62,160265.19,158910.94,162572.56,162392.69,160473.69,164769.1,167675.5,166295.77,165639.03,173288.9,171889.62,171266.4,173333.72,179837.48,179991.95,182383.33,194321.1,193984.6,200337.89
159836.88,158271.6,160638.56,160854.72,161525.03,165152.88,162542.02,165999.2,168662.5,163185.69,168442.97,173570.44,173007.75,175402.11,177887.92,178582.84,182837.34,192444.72,198288.73,202235.66
162736.02,156986.9,156126.4,158742.69,162634.06,161125.4,166704.62,163442.77,168000.72,170560.66,171957.62,168474.03,174567.81,173366.17,175140.47,182660.7,185152.16,190385.28,199986.6,202924.53
157984.67,160647.69,161792.83,162853.56,165394.62,165590.38,162756.64,166346.19,166397.12,168945.6,168105.0,169264.42,171273.19,173010.33,175808.69,179319.2,183352.19,193932.19,198646.58,203696.1
158105.81,159254.97,164000.16,165527.56,163125.88,164681.77,164393.03,168633.5,163988.98,166935.66,168666.69,168367.19,174546.97,175506.69,179245.7,173974.48,184755.34,190752.5,201141.39,202651.14
159507.81,160720.61,159915.22,160254.33,163667.8,162859.6,164647.38,168323.0,162078.27,167245.4,169378.61,167465.03,177581.38,174305.06,174616.53,177994.88,177372.95,192952.75,200082.88,203152.44
158405.72,159035.12,159422.47,159801.73,159722.83,162673.56,166391.4,165318.56,165557.55,166488.94,170248.67,171144.55,176502.48,171451.16,177932.06,180921.78,180869.73,191816.89,197271.12,203502.78
159877.0,161931.33,162530.12,159801.38,159532.72,162840.06,168857.47,165548.47,167932.5,169500.31,171875.1,172327.9,177900.16,176711.19,178632.44,180288.19,180523.81,193260.5,201562.0,203746.06
159941.22,155932.16,160117.23,164067.53,162908.0,163042.56,166358.48,161767.84,164843.0,172679.78,170708.56,168601.9,177676.6,176323.03,176954.0,177922.78,184827.69,190405.12,197955.0,203218.45
156427.75,157592.25,160625.25,159262.1,163921.53,162399.38,165241.47,167034.06,168708.84,170333.31,169298.16,168819.36,169000.2,171498.56,179659.5,177887.66,186679.69,194873.84,202799.9,201955.94
158259.1,159476.84,163914.0,161380.75,161820.06,165442.33,162854.77,168212.56,166153.31,170049.84,171806.25,169821.34,173521.47,176728.6,176482.1,179822.36,182704.34,194063.62,198065.06,203370.28
158659.34,161926.25,160582.4,156301.0,164693.84,162611.17,165808.06,163739.22,165789.84,169266.12,165266.92,172792.34,171343.25,177105.1,184053.12,179009.53,175600.25,195592.38,198706.31,202150.72
161977.14,159894.0,157201.56,160885.62,165155.36,164917.47,164202.78,170320.5,166155.66,169646.97,167573.05,169412.72,173230.97,176577.81,181126.11,182071.75,182482.06,196056.69,197386.25,205823.22
161490.38,156154.9,161392.67,163488.81,161789.58,166746.23,163076.2,166865.48,167348.38,171683.42,165992.89,170792.94,170199.1,175794.81,174456.92,179855.78,183605.4,194742.03,202329.06,201760.44
160445.78,162256.06,157823.66,159534.47,162800.34,162919.06,163533.72,167783.62,163140.92,165384.12,173504.56,167781.84,171496.44,172518.16,175006.22,179188.33,182278.6,190611.75,197320.72,206029.8
158775.56,156546.9,159235.62,154635.86,162127.66,163745.56,165708.19,169790.44,164541.95,170533.34,168498.62,169031.4,173384.56,176220.6,174966.44,181877.69,182827.62,192022.69,195586.9,202612.97
158774.94,159018.14,159926.48,159832.25,163781.62,163299.89,164141.94,164195.11,165961.75,169576.97,167619.22,168081.75,173165.97,173689.0,178462.56,177686.77,182524.28,192955.6,197747.03,202484.42
158356.27,159659.88,162308.44,159436.83,161971.61,162190.22,164029.61,170643.22,165913.98,171255.28,172263.97,171358.72,167709.44,173286.4,179469.78,174834.25,180277.45,190606.8,202849.9,203522.27
